Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/15 14:29:14.00,IMU,-4.39,319.34,-958.50,8.41,0.82,0.09,154.95,110.55,-13.80,29.4
2026/04/15 14:29:14.10,IMU,13.18,267.58,-978.52,9.16,-0.56,3.21,154.50,110.10,-14.70,29.4
2026/04/15 14:29:14.20,IMU,-8.30,260.25,-966.31,-0.18,0.70,-1.14,154.80,110.85,-13.95,29.1
2026/04/15 14:29:14.30,IMU,22.46,251.95,-977.54,-3.16,8.11,5.17,154.95,109.05,-14.55,29.5
2026/04/15 14:29:14.40,IMU,26.86,343.26,-962.40,-16.03,4.01,-14.48,154.80,110.40,-14.40,29.4
2026/04/15 14:29:14.50,IMU,95.70,306.64,-906.25,-11.29,5.27,-0.60,154.35,110.55,-13.80,29.4
2026/04/15 14:29:14.60,IMU,224.61,313.48,-969.24,-7.89,-10.81,16.73,154.05,111.15,-14.70,29.3
2026/04/15 14:29:14.70,IMU,13.18,330.57,-1014.65,6.02,-16.82,6.78,154.50,112.65,-13.65,29.6
2026/04/15 14:29:14.80,IMU,-88.38,308.59,-965.82,22.77,-4.16,-17.89,155.55,111.90,-12.60,29.5
2026/04/15 14:29:14.90,IMU,32.23,213.38,-866.21,6.49,12.15,-8.42,154.80,110.40,-14.40,29.6
2026/04/15 14:29:15.01,IMU,29.30,270.51,-1020.51,-17.25,-2.99,25.34,155.40,108.75,-14.85,29.5
2026/04/15 14:29:15.11,IMU,-6.84,293.95,-1206.54,12.18,1.00,33.56,156.00,110.85,-13.95,29.3
2026/04/15 14:29:15.21,IMU,112.79,150.39,-684.08,20.57,22.76,25.02,153.30,111.90,-13.95,29.2
2026/04/15 14:29:15.31,IMU,21.97,164.06,-859.38,-18.84,-13.98,23.66,151.50,111.60,-13.65,29.4
2026/04/15 14:29:15.41,IMU,-78.12,247.56,-1066.41,-7.41,-17.47,2.82,152.25,113.40,-14.40,29.6
2026/04/15 14:29:15.51,IMU,15.14,318.36,-835.45,-4.91,18.24,-2.17,153.00,113.10,-13.35,29.5
2026/04/15 14:29:15.61,IMU,148.44,319.34,-845.70,4.03,30.54,-21.27,151.35,113.25,-13.80,29.5
2026/04/15 14:29:15.71,IMU,-125.98,96.19,-934.08,-5.79,10.47,-67.85,152.85,111.75,-16.05,29.6
2026/04/15 14:29:15.81,IMU,-292.97,173.83,-1799.80,-4.18,40.76,-38.82,150.75,110.40,-15.75,29.7
2026/04/15 14:29:15.91,IMU,66.89,589.84,-861.33,14.20,26.98,-9.69,146.55,111.00,-15.60,29.4
2026/04/15 14:29:16.01,IMU,227.05,296.88,-814.94,11.54,-48.82,30.44,150.30,113.25,-16.05,29.7
2026/04/15 14:29:16.11,IMU,-159.18,311.04,-985.84,-4.68,-42.15,48.67,151.95,113.10,-12.90,29.5
2026/04/15 14:29:16.21,IMU,-62.99,364.75,-1019.04,-5.78,3.34,-4.75,151.50,114.90,-13.65,29.4
2026/04/15 14:29:16.31,IMU,120.12,352.54,-1006.35,8.74,5.06,-19.87,152.10,114.45,-13.05,29.6
2026/04/15 14:29:16.41,IMU,28.32,270.51,-1084.47,-3.73,5.06,-1.39,152.85,113.25,-13.80,29.4
2026/04/15 14:29:16.51,IMU,23.93,308.11,-947.27,-12.78,-0.56,0.75,150.75,115.35,-13.35,29.4
2026/04/15 14:29:16.61,IMU,59.57,280.27,-1008.30,4.30,-0.32,0.56,151.65,114.00,-13.80,29.4
2026/04/15 14:29:16.71,IMU,40.53,310.06,-890.14,1.30,-5.79,1.89,152.25,114.60,-13.95,29.6
2026/04/15 14:29:16.81,IMU,-9.28,389.65,-1057.13,-8.01,-1.66,9.05,152.25,113.85,-12.60,29.4
2026/04/15 14:29:16.91,IMU,116.21,355.47,-958.98,-0.79,22.75,23.63,151.95,116.85,-14.70,29.6
2026/04/15 14:29:17.01,IMU,87.40,285.64,-906.74,-14.27,-12.37,-20.30,151.05,115.95,-12.75,29.5
2026/04/15 14:29:17.11,IMU,-28.32,312.99,-803.22,-0.96,-22.06,6.37,152.25,115.80,-12.60,29.4
2026/04/15 14:29:17.21,IMU,41.50,453.13,-1297.36,32.80,16.18,1.37,153.00,115.80,-12.15,29.4
2026/04/15 14:29:17.32,IMU,133.30,228.52,-468.75,27.89,-8.10,5.24,152.25,113.85,-14.40,29.6
2026/04/15 14:29:17.42,IMU,43.46,447.27,-1427.73,-23.23,1.47,-18.11,151.65,112.50,-14.55,29.6
2026/04/15 14:29:17.52,IMU,201.17,253.42,-530.76,-9.18,-20.57,-24.94,151.65,112.95,-14.25,29.6
2026/04/15 14:29:17.62,IMU,40.53,405.76,-979.98,1.63,-3.22,-24.56,152.40,112.05,-14.25,29.6
2026/04/15 14:29:17.72,IMU,131.35,310.06,-892.58,2.74,-27.83,-5.89,154.35,113.25,-14.25,29.2
2026/04/15 14:29:17.82,IMU,-15.63,417.48,-783.20,-0.91,-5.22,24.71,154.95,113.25,-13.50,29.4
2026/04/15 14:29:17.92,IMU,-174.32,109.37,-991.21,3.37,-3.08,8.42,155.40,112.95,-13.80,29.4
2026/04/15 14:29:18.02,IMU,-88.38,428.22,-987.30,-9.41,8.70,-5.75,154.65,113.70,-13.80,29.6
2026/04/15 14:29:18.12,IMU,46.39,407.23,-1005.37,-8.56,6.50,0.57,152.40,114.75,-12.75,29.5
2026/04/15 14:29:18.22,IMU,55.66,349.12,-991.21,4.04,-13.80,9.16,152.40,115.20,-13.50,29.3
2026/04/15 14:29:18.32,IMU,8.79,353.03,-941.89,-10.36,0.05,13.35,153.00,114.60,-11.10,29.4
2026/04/15 14:29:18.42,IMU,-136.72,306.15,-1028.32,-2.25,10.86,-0.67,153.15,115.20,-12.00,29.6
2026/04/15 14:29:18.52,IMU,12.21,364.26,-1019.53,-3.64,7.69,-9.52,153.75,116.10,-12.60,29.3
2026/04/15 14:29:18.62,IMU,54.20,374.51,-929.69,7.56,-0.02,-9.95,152.70,114.60,-13.35,29.4
2026/04/15 14:29:18.72,IMU,50.78,342.29,-927.73,0.40,-2.00,8.81,152.70,114.90,-12.90,29.4
2026/04/15 14:29:18.82,IMU,11.23,365.72,-983.89,5.08,-1.87,17.79,153.30,114.60,-11.85,29.2
2026/04/15 14:29:18.92,IMU,30.76,294.43,-887.21,-0.79,-2.56,10.59,152.85,116.25,-12.45,29.1
2026/04/15 14:29:19.02,IMU,2.93,313.96,-968.75,1.88,2.45,2.50,153.30,114.60,-12.15,29.4
2026/04/15 14:29:19.12,IMU,32.71,295.41,-954.10,4.37,2.89,-0.44,152.70,115.35,-12.60,29.4
2026/04/15 14:29:19.22,IMU,27.34,333.50,-921.88,-3.37,-0.02,-2.02,151.35,116.25,-12.00,29.4
2026/04/15 14:29:19.32,IMU,19.04,312.99,-920.41,-0.89,-2.15,-6.60,153.15,115.95,-12.45,29.4
2026/04/15 14:29:19.42,IMU,-1.95,370.12,-991.70,-4.72,0.68,-4.11,153.00,115.80,-12.60,29.1
2026/04/15 14:29:19.53,IMU,34.67,350.59,-937.01,1.39,3.53,-4.27,153.30,116.85,-11.85,29.3
2026/04/15 14:29:19.63,IMU,22.95,383.30,-940.43,-4.15,3.80,-0.54,152.70,117.30,-12.15,29.4
2026/04/15 14:29:19.73,IMU,58.11,401.37,-896.97,0.61,-2.16,-3.47,153.15,115.95,-10.50,29.3
