Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/20 23:15:36.04,IMU,314.45,553.71,-919.43,-7.11,-14.18,26.90,-37.65,31.95,-24.30,28.6
2026/04/20 23:15:36.14,IMU,378.42,502.44,-732.42,0.53,-3.05,2.18,-36.30,34.50,-27.75,29.0
2026/04/20 23:15:36.24,IMU,358.40,556.15,-758.79,-0.52,-0.60,2.26,-35.40,34.65,-26.85,28.9
2026/04/20 23:15:36.34,IMU,348.14,543.95,-754.39,0.07,1.24,-5.74,-36.60,33.60,-27.60,28.9
2026/04/20 23:15:36.44,IMU,374.51,549.80,-746.09,-0.08,0.50,-3.15,-36.75,32.55,-27.00,28.7
2026/04/20 23:15:36.54,IMU,366.70,539.06,-750.98,-0.86,-0.37,-1.15,-34.50,33.30,-26.70,29.0
2026/04/20 23:15:36.64,IMU,365.23,554.20,-757.32,-0.53,-0.49,0.19,-35.85,34.35,-27.60,28.6
2026/04/20 23:15:36.74,IMU,358.89,543.46,-751.46,-1.08,0.06,2.96,-36.00,34.50,-27.00,28.8
2026/04/20 23:15:36.84,IMU,358.89,552.25,-746.09,0.18,2.39,-0.66,-36.15,33.90,-26.40,28.7
2026/04/20 23:15:36.94,IMU,363.77,544.92,-750.49,-0.56,0.46,0.86,-35.25,34.50,-27.00,28.7
2026/04/20 23:15:37.05,IMU,360.35,541.99,-750.98,-0.99,1.79,0.83,-34.95,33.00,-27.00,29.0
2026/04/20 23:15:37.15,IMU,369.63,545.90,-760.74,-0.79,1.50,-0.51,-34.65,33.90,-25.35,28.7
2026/04/20 23:15:37.25,IMU,357.42,558.11,-749.51,0.53,-0.85,-2.56,-36.00,33.30,-26.70,28.7
2026/04/20 23:15:37.35,IMU,355.96,534.67,-750.98,0.83,2.24,2.00,-33.75,33.00,-27.75,28.9
2026/04/20 23:15:37.45,IMU,370.61,548.34,-748.54,1.05,1.40,-0.93,-35.25,34.80,-27.30,28.8
2026/04/20 23:15:37.55,IMU,359.38,556.64,-751.95,2.04,-0.97,0.14,-34.50,32.55,-26.70,28.7
2026/04/20 23:15:37.65,IMU,353.52,554.69,-744.63,-0.01,-1.25,-0.22,-36.15,32.70,-28.20,28.8
2026/04/20 23:15:37.75,IMU,364.26,545.90,-750.49,-0.13,1.02,-1.78,-34.95,34.05,-26.70,28.8
2026/04/20 23:15:37.85,IMU,362.79,563.96,-751.46,0.90,0.05,0.34,-35.55,34.05,-27.00,29.1
2026/04/20 23:15:37.95,IMU,366.70,538.57,-738.77,0.82,4.01,0.50,-35.55,36.00,-24.45,29.0
2026/04/20 23:15:38.06,IMU,365.72,557.13,-751.46,1.35,1.41,0.66,-37.50,34.05,-26.70,28.9
2026/04/20 23:15:38.16,IMU,366.70,552.73,-752.44,-0.47,1.53,0.26,-35.55,33.30,-27.30,28.9
