Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/15 14:29:14.00,IMU,27.34,-18.55,-1013.67,-3.03,2.91,2.86,125.25,86.70,-25.80,30.0
2026/04/15 14:29:14.10,IMU,27.83,-4.88,-1028.32,1.42,-2.33,4.49,125.25,87.75,-25.35,29.6
2026/04/15 14:29:14.20,IMU,-7.81,-25.39,-1006.35,2.96,-0.78,3.08,124.80,87.45,-26.85,30.2
2026/04/15 14:29:14.30,IMU,4.88,-21.97,-1013.18,-0.66,3.30,1.01,124.05,86.25,-27.15,30.1
2026/04/15 14:29:14.40,IMU,17.58,-14.65,-1011.72,-1.65,3.63,4.47,123.90,86.55,-24.45,29.8
2026/04/15 14:29:14.50,IMU,25.88,-20.02,-1012.21,0.21,-0.11,1.16,124.35,86.85,-27.00,30.1
2026/04/15 14:29:14.60,IMU,1.46,-30.76,-1010.74,1.04,-1.94,-0.94,124.80,88.20,-25.35,29.9
2026/04/15 14:29:14.70,IMU,19.53,-22.95,-1021.00,-1.40,2.65,-0.28,124.35,85.80,-25.20,30.1
2026/04/15 14:29:14.80,IMU,17.09,-7.32,-1011.23,1.73,2.35,-1.56,124.50,87.45,-25.80,30.3
2026/04/15 14:29:14.91,IMU,48.34,-22.46,-992.68,2.23,-0.95,-0.84,125.40,87.30,-26.25,29.9
2026/04/15 14:29:15.01,IMU,4.39,-12.70,-1035.64,2.08,-7.14,-8.35,124.65,88.05,-27.30,30.2
2026/04/15 14:29:15.11,IMU,-4.39,-10.74,-1033.69,3.32,-2.93,-15.80,126.45,86.55,-25.95,29.8
2026/04/15 14:29:15.21,IMU,-4.39,-34.18,-1019.04,5.69,6.29,-28.73,125.25,85.95,-25.05,30.2
2026/04/15 14:29:15.31,IMU,49.80,-38.09,-1015.63,1.24,4.94,-27.92,125.25,85.50,-26.40,29.7
2026/04/15 14:29:15.41,IMU,28.81,-31.74,-1002.44,-4.65,-1.28,-17.08,127.50,84.75,-26.40,30.1
2026/04/15 14:29:15.51,IMU,50.29,-24.41,-1021.00,-1.91,0.98,-14.89,127.20,85.05,-26.25,30.0
2026/04/15 14:29:15.61,IMU,39.55,-18.07,-1010.25,3.45,2.03,-12.37,126.90,85.35,-26.70,30.1
2026/04/15 14:29:15.71,IMU,30.27,-41.50,-1018.07,1.36,-0.62,-11.35,128.10,85.50,-26.10,30.2
2026/04/15 14:29:15.81,IMU,29.30,-22.95,-995.12,-0.49,0.49,-15.46,128.55,84.75,-26.85,30.2
2026/04/15 14:29:15.91,IMU,14.65,-23.44,-1025.88,1.43,1.82,-13.37,127.20,83.85,-26.70,29.9
2026/04/15 14:29:16.01,IMU,44.43,-27.83,-1021.97,2.83,0.82,-12.04,129.15,84.60,-27.30,30.3
2026/04/15 14:29:16.11,IMU,38.09,-39.06,-1012.21,0.42,-2.47,-8.76,129.30,82.95,-26.40,30.4
2026/04/15 14:29:16.21,IMU,29.30,-24.41,-1002.44,0.35,-0.50,-13.35,128.70,84.15,-26.70,30.2
2026/04/15 14:29:16.31,IMU,29.30,-6.84,-1011.72,1.15,-1.62,-11.47,130.05,84.45,-27.60,30.3
2026/04/15 14:29:16.41,IMU,21.97,-21.97,-1020.02,1.00,0.12,-8.04,129.75,83.10,-25.20,30.1
2026/04/15 14:29:16.51,IMU,23.44,-26.37,-1013.18,-1.73,1.48,-10.34,130.20,82.35,-27.00,30.1
2026/04/15 14:29:16.61,IMU,13.18,-29.79,-1009.77,-4.90,0.49,-17.98,132.45,83.10,-27.30,29.9
2026/04/15 14:29:16.71,IMU,28.81,17.09,-1049.32,-0.89,0.44,-18.34,130.80,83.25,-26.10,30.2
2026/04/15 14:29:16.82,IMU,20.51,-4.39,-1022.46,6.50,-2.71,-11.27,132.15,81.75,-25.05,29.9
2026/04/15 14:29:16.92,IMU,30.27,-43.46,-1014.65,-1.34,-2.19,-11.97,132.45,82.65,-27.00,30.3
2026/04/15 14:29:17.02,IMU,18.55,-0.49,-1030.27,-5.24,1.87,-15.50,131.85,81.00,-25.80,29.9
2026/04/15 14:29:17.12,IMU,20.51,-14.16,-1000.98,4.39,0.60,-12.30,131.25,80.85,-25.95,29.9
2026/04/15 14:29:17.22,IMU,17.58,-13.18,-1011.23,0.46,-1.62,-14.05,131.10,79.50,-26.10,30.2
2026/04/15 14:29:17.32,IMU,6.35,-0.49,-1015.63,0.42,-0.04,-14.44,132.90,80.25,-27.15,30.4
2026/04/15 14:29:17.42,IMU,23.93,-10.74,-1011.72,-1.37,1.98,-10.03,133.35,80.25,-25.35,29.8
2026/04/15 14:29:17.52,IMU,46.88,-19.53,-1019.04,-1.85,0.53,-3.16,133.35,79.50,-27.90,30.1
2026/04/15 14:29:17.62,IMU,9.77,-4.88,-1008.30,1.73,-0.33,-8.40,132.75,78.45,-25.95,29.9
2026/04/15 14:29:17.72,IMU,-21.97,-11.23,-1008.30,-1.84,0.04,-9.76,130.95,78.90,-26.70,30.2
2026/04/15 14:29:17.82,IMU,3.42,0.00,-1016.60,-0.10,1.56,-14.85,132.90,81.00,-26.10,30.3
2026/04/15 14:29:17.92,IMU,32.23,4.39,-1006.84,1.60,4.02,-11.73,133.20,79.35,-27.75,30.2
2026/04/15 14:29:18.02,IMU,32.23,4.39,-1022.95,5.32,-0.31,-11.40,133.65,77.55,-26.85,30.2
2026/04/15 14:29:18.12,IMU,35.64,-4.39,-1020.02,-1.58,0.98,-3.35,133.80,78.90,-25.95,29.9
2026/04/15 14:29:18.22,IMU,32.71,-17.09,-1010.25,-3.93,1.29,-0.76,134.10,77.55,-26.85,30.2
2026/04/15 14:29:18.32,IMU,28.81,21.48,-1029.79,-1.60,-0.17,-2.53,134.55,78.45,-26.25,30.0
2026/04/15 14:29:18.42,IMU,42.48,21.48,-1026.37,5.52,-0.74,-5.03,133.35,79.50,-26.10,30.1
2026/04/15 14:29:18.52,IMU,31.25,17.09,-1008.79,4.07,-0.34,-3.70,134.40,77.25,-26.85,30.1
2026/04/15 14:29:18.62,IMU,25.88,-4.39,-985.35,-1.43,2.24,-7.27,134.40,78.30,-26.85,30.2
2026/04/15 14:29:18.72,IMU,25.39,22.95,-1018.07,-4.56,2.49,-8.64,133.20,77.40,-27.30,30.2
2026/04/15 14:29:18.82,IMU,17.09,27.34,-1036.62,2.15,0.66,-13.24,133.80,77.70,-26.25,30.3
2026/04/15 14:29:18.93,IMU,19.53,5.37,-1010.74,3.00,-1.89,-4.75,134.25,77.40,-27.00,30.2
2026/04/15 14:29:19.03,IMU,11.23,7.32,-1003.42,-2.07,-0.69,-4.93,133.20,76.95,-27.30,30.3
2026/04/15 14:29:19.13,IMU,21.97,24.90,-991.21,-3.62,0.06,-7.22,134.55,77.40,-28.05,30.0
2026/04/15 14:29:19.23,IMU,13.18,25.39,-1007.81,-4.17,2.27,-6.04,132.45,76.65,-28.80,29.8
2026/04/15 14:29:19.33,IMU,17.58,13.67,-1020.51,-4.81,4.76,-8.63,133.80,77.40,-27.00,30.2
2026/04/15 14:29:19.43,IMU,34.67,28.81,-1031.74,-2.52,4.33,-2.60,133.35,77.55,-27.60,30.3
2026/04/15 14:29:19.53,IMU,50.78,40.53,-1039.55,1.82,-6.11,1.97,133.35,78.30,-27.90,30.3
2026/04/15 14:29:19.63,IMU,9.77,-5.86,-1007.81,0.09,-0.89,10.40,133.50,76.20,-28.80,29.9
2026/04/15 14:29:19.73,IMU,19.04,49.32,-1012.70,-1.67,3.91,5.30,135.15,78.75,-27.90,30.1
2026/04/15 14:29:19.83,IMU,27.83,14.65,-1010.74,3.92,-2.69,8.22,133.80,78.15,-27.75,30.4
2026/04/15 14:29:19.93,IMU,39.55,16.11,-1027.34,0.05,0.41,-0.04,134.55,78.15,-27.75,30.2
2026/04/15 14:29:20.03,IMU,6.84,29.30,-1018.07,2.84,5.02,-1.72,133.35,77.55,-27.15,29.8
2026/04/15 14:29:20.13,IMU,42.97,11.72,-1015.63,1.99,3.35,2.54,130.50,77.40,-23.70,29.9
2026/04/15 14:29:20.23,IMU,28.81,35.64,-1013.18,-0.28,4.40,0.60,132.75,76.65,-26.70,30.2
2026/04/15 14:29:20.33,IMU,34.67,33.20,-1009.28,-2.02,-2.03,-0.18,133.35,78.00,-27.15,30.2
2026/04/15 14:29:20.43,IMU,23.93,35.16,-1015.63,-5.53,-1.91,3.84,132.90,78.00,-27.15,29.8
2026/04/15 14:29:20.53,IMU,24.41,37.11,-1015.14,-4.80,-2.76,5.62,133.80,78.15,-28.05,30.3
2026/04/15 14:29:20.63,IMU,-8.30,28.81,-1015.63,-0.07,-1.27,3.46,133.50,78.90,-26.70,30.0
2026/04/15 14:29:20.73,IMU,-2.44,29.30,-1009.77,3.79,0.36,-5.34,134.25,78.45,-27.75,30.3
2026/04/15 14:29:20.84,IMU,1.46,30.76,-1014.16,1.51,-1.92,-2.76,134.40,79.80,-27.15,29.8
