Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/15 14:29:20.92,IMU,42.48,-580.08,-825.20,-6.33,6.44,5.37,-173.10,-267.75,22.05,26.8
2026/04/15 14:29:21.02,IMU,22.95,-300.29,-784.18,7.66,-1.92,16.79,-174.30,-266.85,22.35,27.2
2026/04/15 14:29:21.13,IMU,-36.62,-640.14,-853.03,2.03,14.95,-16.76,-180.30,-271.05,24.15,27.1
2026/04/15 14:29:21.23,IMU,4.88,-581.54,-812.50,0.24,29.18,9.84,-175.95,-267.45,21.00,26.8
2026/04/15 14:29:21.33,IMU,30.76,-577.15,-859.38,-1.29,-4.47,-4.66,-173.10,-265.50,20.70,27.0
2026/04/15 14:29:21.43,IMU,41.50,-605.47,-748.05,-4.74,1.39,-2.37,-171.00,-263.85,18.30,27.1
2026/04/15 14:29:21.53,IMU,19.53,-556.64,-859.38,10.74,-10.93,-3.86,-173.25,-263.40,18.30,27.0
2026/04/15 14:29:21.63,IMU,-3.91,-574.22,-887.21,-9.19,13.17,-6.54,-172.50,-263.10,19.05,27.2
2026/04/15 14:29:21.73,IMU,38.57,-571.29,-811.52,-7.85,11.77,-6.78,-172.80,-261.90,18.75,27.1
2026/04/15 14:29:21.83,IMU,60.55,-552.73,-905.76,-0.82,-17.43,14.83,-172.65,-259.80,19.65,26.9
2026/04/15 14:29:21.93,IMU,4.88,-554.20,-916.50,2.53,1.58,5.75,-169.95,-260.40,19.80,27.1
2026/04/15 14:29:22.03,IMU,26.37,-561.04,-871.58,2.73,2.77,10.55,-168.30,-261.30,20.25,26.7
2026/04/15 14:29:22.13,IMU,30.76,-527.34,-828.61,-1.44,-3.66,0.21,-166.50,-263.25,18.45,27.1
2026/04/15 14:29:22.23,IMU,28.81,-542.97,-874.51,2.67,2.08,-1.25,-169.35,-259.50,18.45,27.0
2026/04/15 14:29:22.33,IMU,40.53,-563.96,-855.47,5.03,-3.61,-8.42,-170.85,-255.60,15.60,27.3
2026/04/15 14:29:22.43,IMU,34.18,-503.91,-857.42,9.64,-9.15,-1.23,-171.90,-254.85,14.25,27.1
2026/04/15 14:29:22.53,IMU,-15.14,-574.22,-803.22,20.95,-9.47,19.15,-163.50,-258.30,14.25,27.1
2026/04/15 14:29:22.63,IMU,16.60,-549.32,-833.98,-15.84,-4.95,-15.02,-162.00,-259.50,16.65,27.3
2026/04/15 14:29:22.73,IMU,48.34,-524.41,-849.61,11.13,-3.93,-5.37,-163.65,-255.90,13.35,26.9
2026/04/15 14:29:22.83,IMU,36.13,-536.62,-799.80,4.53,-5.69,-4.06,-162.60,-258.90,13.35,27.1
2026/04/15 14:29:22.93,IMU,26.37,-578.13,-854.00,2.21,-3.93,1.16,-160.20,-263.55,14.85,26.8
2026/04/15 14:29:23.03,IMU,0.98,-513.18,-849.61,-3.50,-2.16,-5.73,-160.20,-258.75,12.45,27.2
2026/04/15 14:29:23.13,IMU,37.11,-551.27,-823.73,-3.95,-2.17,-2.57,-162.60,-255.15,11.10,26.8
