Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/20 15:39:16.90,IMU,-164.55,-146.48,-998.54,1.59,1.05,1.92,-6.00,0.90,-62.25,31.5
2026/04/20 15:39:17.00,IMU,-165.04,-154.30,-1007.81,0.76,1.27,-0.26,-3.00,1.95,-69.00,31.7
2026/04/20 15:39:17.10,IMU,-163.09,-152.83,-1001.95,-0.24,0.72,-0.49,-2.10,2.55,-68.55,31.7
2026/04/20 15:39:17.20,IMU,-166.02,-154.79,-1004.88,1.18,1.31,0.27,-1.35,1.80,-68.10,31.2
2026/04/20 15:39:17.30,IMU,-159.67,-153.81,-1008.79,-0.82,0.21,-1.15,-3.60,1.50,-68.55,31.7
2026/04/20 15:39:17.40,IMU,-165.04,-162.11,-1017.58,-0.66,0.69,-1.15,-1.80,2.25,-68.85,31.7
2026/04/20 15:39:17.50,IMU,-162.11,-146.00,-1001.46,1.04,-0.62,0.32,-2.85,0.75,-68.55,31.7
2026/04/20 15:39:17.60,IMU,-161.62,-154.30,-998.54,-0.42,-0.29,0.59,-1.35,2.55,-66.75,31.4
2026/04/20 15:39:17.70,IMU,-161.62,-142.58,-1000.49,1.19,0.60,-0.81,-3.30,3.00,-68.10,31.9
2026/04/20 15:39:17.80,IMU,-159.18,-156.74,-1001.46,-0.63,0.89,-0.94,-3.60,0.75,-67.05,31.6
2026/04/20 15:39:17.90,IMU,-167.48,-153.81,-999.02,-2.44,2.73,-1.74,-3.30,2.25,-68.10,31.5
2026/04/20 15:39:18.00,IMU,-162.60,-151.86,-1005.86,0.59,0.89,1.47,-1.35,1.80,-66.00,31.4
2026/04/20 15:39:18.10,IMU,-166.02,-154.30,-1001.46,-1.20,0.55,-0.53,-3.00,3.15,-66.45,31.7
2026/04/20 15:39:18.21,IMU,-166.50,-152.34,-1000.00,0.88,-0.14,-1.21,-3.00,2.40,-67.65,31.7
2026/04/20 15:39:18.31,IMU,-164.06,-157.71,-998.54,0.48,-1.38,-1.15,-3.30,1.05,-66.75,31.8
2026/04/20 15:39:18.41,IMU,-153.32,-158.20,-1002.93,-0.48,0.45,0.22,-2.10,2.25,-67.80,31.7
2026/04/20 15:39:18.51,IMU,-173.34,-156.74,-1002.93,1.37,0.85,-2.98,-3.45,2.40,-66.90,31.5
2026/04/20 15:39:18.61,IMU,-176.27,-159.67,-995.12,-0.15,0.99,0.27,-1.95,1.20,-67.20,31.7
2026/04/20 15:39:18.71,IMU,-161.62,-147.95,-1012.21,2.34,-2.24,0.86,-3.30,2.55,-66.75,31.8
2026/04/20 15:39:18.81,IMU,-157.23,-151.86,-1000.00,0.34,0.07,-1.04,-3.45,1.65,-68.70,31.7
2026/04/20 15:39:18.91,IMU,-154.79,-147.46,-1008.79,-0.97,-0.82,-1.84,-3.30,3.00,-67.35,31.7
2026/04/20 15:39:19.01,IMU,-163.57,-144.53,-1021.00,0.82,1.02,-1.43,-2.25,2.40,-69.00,31.7
2026/04/20 15:39:19.11,IMU,-186.52,-150.88,-1014.16,-1.69,0.08,0.32,-2.10,3.75,-67.05,31.7
2026/04/20 15:39:19.21,IMU,-162.60,-145.51,-1009.77,0.88,1.95,0.61,-1.95,0.90,-67.65,31.5
2026/04/20 15:39:19.31,IMU,-154.30,-157.23,-1003.91,1.61,2.28,2.18,-3.30,3.30,-67.05,31.7
2026/04/20 15:39:19.41,IMU,-175.29,-154.79,-1011.23,0.27,2.28,-0.79,-2.70,2.40,-66.15,31.7
2026/04/20 15:39:19.51,IMU,-171.88,-152.34,-1009.77,0.60,-0.69,-1.47,-1.05,0.30,-66.75,31.7
2026/04/20 15:39:19.61,IMU,-170.90,-160.64,-998.54,0.01,-0.27,3.34,-2.55,2.25,-66.30,31.6
2026/04/20 15:39:19.71,IMU,-162.60,-148.44,-1022.46,-0.20,0.76,-0.08,-3.45,2.40,-67.95,31.6
2026/04/20 15:39:19.81,IMU,-169.92,-157.23,-1005.86,1.63,-0.42,-0.60,-2.70,2.70,-67.95,31.6
2026/04/20 15:39:19.91,IMU,-152.83,-158.20,-1001.95,-0.79,1.92,-2.29,-2.25,2.40,-67.95,31.7
2026/04/20 15:39:20.01,IMU,-165.04,-132.32,-1011.23,-0.63,1.10,-0.07,-2.70,1.95,-67.65,31.6
2026/04/20 15:39:20.11,IMU,-155.76,-154.79,-1012.70,-0.63,-0.99,2.21,-2.25,1.95,-67.65,31.7
2026/04/20 15:39:20.22,IMU,-168.95,-140.63,-1020.51,0.88,0.74,0.29,-2.10,1.05,-67.05,31.6
2026/04/20 15:39:20.32,IMU,-148.93,-152.83,-1016.11,-0.21,-1.02,0.53,-1.65,1.20,-67.65,31.7
2026/04/20 15:39:20.42,IMU,-152.34,-143.07,-1004.88,-0.07,1.70,-1.31,-2.55,1.80,-69.30,31.6
2026/04/20 15:39:20.52,IMU,-155.76,-146.00,-1007.81,0.19,2.26,-1.51,-3.60,1.50,-67.80,31.7
2026/04/20 15:39:20.62,IMU,-168.46,-146.48,-998.05,-0.61,2.89,1.46,-2.10,1.80,-67.80,31.8
2026/04/20 15:39:20.72,IMU,-168.46,-161.62,-1014.65,-0.14,-0.34,0.76,-1.95,2.40,-65.85,31.7
2026/04/20 15:39:20.82,IMU,-157.71,-154.79,-1004.88,-1.31,-2.85,-2.66,-3.00,2.70,-66.15,31.8
2026/04/20 15:39:20.92,IMU,-164.55,-159.18,-1010.25,-1.08,-1.44,-1.43,-2.70,1.65,-67.95,31.8
2026/04/20 15:39:21.02,IMU,-160.16,-142.58,-1021.00,-0.37,0.55,0.35,-2.85,1.80,-68.10,31.7
2026/04/20 15:39:21.12,IMU,-155.76,-143.07,-1008.79,1.31,2.66,-0.60,-2.55,2.25,-66.75,31.7
2026/04/20 15:39:21.22,IMU,-166.99,-142.09,-1004.88,-1.13,-0.23,-0.44,-3.30,3.00,-66.75,31.6
2026/04/20 15:39:21.32,IMU,-166.02,-157.71,-1014.16,0.09,0.36,2.51,-3.75,3.15,-67.20,31.7
2026/04/20 15:39:21.42,IMU,-171.88,-145.02,-1002.93,-1.57,1.10,-1.51,-1.80,3.30,-66.30,31.7
2026/04/20 15:39:21.52,IMU,-171.39,-154.79,-1020.02,0.40,0.02,-0.14,-3.00,1.95,-67.95,31.7
2026/04/20 15:39:21.62,IMU,-164.06,-163.57,-1003.42,0.25,-1.63,0.21,-3.75,1.20,-66.45,31.6
2026/04/20 15:39:21.72,IMU,-166.99,-162.60,-1011.72,-1.26,-0.37,-0.20,-3.45,1.95,-68.25,31.7
