Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/05/04 21:56:14.04,IMU,874.02,288.57,-362.79,7.45,-21.11,10.76,-62.25,8.40,-28.95,24.3
2026/05/04 21:56:14.14,IMU,906.25,300.78,-359.38,-0.06,-10.88,1.92,-58.65,11.55,-32.55,24.5
2026/05/04 21:56:14.24,IMU,876.46,284.67,-408.69,-0.18,-8.82,1.92,-57.30,10.20,-32.70,24.4
2026/05/04 21:56:14.34,IMU,870.61,307.62,-345.70,0.35,-11.01,-0.37,-57.45,11.10,-33.60,24.4
2026/05/04 21:56:14.44,IMU,873.54,281.25,-365.72,-1.02,11.58,-4.99,-57.15,8.85,-33.60,24.4
2026/05/04 21:56:14.54,IMU,872.07,296.88,-406.25,3.23,-0.79,1.44,-57.15,10.80,-33.60,24.3
2026/05/04 21:56:14.64,IMU,857.91,295.90,-393.07,19.82,15.88,-13.43,-57.90,10.80,-32.55,24.1
2026/05/04 21:56:14.74,IMU,877.93,256.35,-302.25,-8.23,20.77,7.27,-59.55,9.75,-33.45,24.3
2026/05/04 21:56:14.85,IMU,880.86,275.88,-306.15,-5.05,4.53,6.58,-58.50,9.45,-32.70,24.4
2026/05/04 21:56:14.95,IMU,877.44,287.60,-388.18,-1.18,0.62,0.25,-58.95,10.35,-31.80,24.4
2026/05/04 21:56:15.06,IMU,891.60,276.37,-339.84,1.65,-0.99,-1.93,-60.45,8.10,-28.20,24.2
2026/05/04 21:56:15.16,IMU,872.56,273.44,-345.70,9.01,0.14,7.65,-60.75,9.60,-28.20,24.4
2026/05/04 21:56:15.26,IMU,877.44,288.09,-324.22,4.44,-0.49,3.72,-57.90,10.35,-31.80,24.3
2026/05/04 21:56:15.36,IMU,899.41,287.60,-333.50,-1.06,-1.91,4.13,-57.30,8.70,-32.70,24.3
2026/05/04 21:56:15.46,IMU,842.29,281.25,-363.77,-0.76,4.01,-2.53,-57.90,9.30,-33.00,24.4
2026/05/04 21:56:15.56,IMU,920.41,287.60,-351.56,-1.91,-0.54,-4.35,-57.45,10.80,-33.30,24.2
2026/05/04 21:56:15.66,IMU,870.12,279.30,-356.93,6.37,-17.52,1.72,-58.50,9.45,-32.70,24.1
2026/05/04 21:56:15.76,IMU,833.98,317.38,-458.01,-4.47,-5.00,8.29,-57.15,9.60,-33.60,24.0
2026/05/04 21:56:15.86,IMU,855.96,263.18,-451.66,-2.59,6.27,1.64,-58.95,10.05,-32.25,24.0
2026/05/04 21:56:15.96,IMU,875.49,312.99,-443.36,-5.11,-12.66,-1.05,-57.00,9.75,-34.65,24.3
2026/05/04 21:56:16.07,IMU,878.42,266.11,-465.82,4.97,-15.59,-0.18,-57.45,9.30,-34.80,24.2
2026/05/04 21:56:16.17,IMU,850.10,236.33,-433.11,18.52,-3.50,-4.67,-55.05,7.95,-34.20,24.0
2026/05/04 21:56:16.27,IMU,822.27,250.98,-445.31,24.05,-1.81,-6.62,-55.35,6.60,-35.55,24.3
2026/05/04 21:56:16.37,IMU,858.89,221.68,-442.87,9.08,2.18,-11.80,-56.25,7.95,-33.45,24.3
2026/05/04 21:56:16.47,IMU,852.05,218.75,-387.21,7.24,19.02,-6.66,-55.80,9.00,-34.20,24.3
2026/05/04 21:56:16.58,IMU,828.13,261.72,-441.41,-6.50,17.73,2.03,-57.30,9.75,-33.15,24.1
2026/05/04 21:56:16.68,IMU,851.07,228.03,-443.85,-3.46,12.12,0.63,-57.15,8.40,-33.30,24.2
2026/05/04 21:56:16.78,IMU,912.60,312.01,-401.37,-16.28,16.02,16.04,-56.85,9.30,-33.30,24.3
2026/05/04 21:56:16.88,IMU,847.66,269.53,-434.08,-8.52,-12.64,10.09,-56.85,8.85,-33.00,24.3
2026/05/04 21:56:16.98,IMU,853.03,265.63,-437.50,-3.07,-11.83,-2.27,-57.90,8.40,-33.00,24.1
2026/05/04 21:56:17.08,IMU,846.68,250.00,-416.02,10.46,-20.68,2.47,-56.55,9.75,-34.65,24.2
2026/05/04 21:56:17.18,IMU,865.72,234.38,-449.22,1.15,-0.07,-5.46,-59.40,6.15,-30.45,24.1
2026/05/04 21:56:17.28,IMU,854.00,269.53,-449.71,1.85,-2.95,-0.82,-56.25,9.45,-33.15,24.3
2026/05/04 21:56:17.38,IMU,844.24,238.28,-399.41,-3.83,11.38,-8.37,-56.85,7.65,-33.00,23.9
2026/05/04 21:56:17.48,IMU,861.33,258.79,-419.92,0.18,4.28,3.57,-56.10,9.30,-34.80,23.8
2026/05/04 21:56:17.58,IMU,858.40,265.63,-423.83,-0.17,3.92,4.56,-57.90,9.30,-33.30,24.2
2026/05/04 21:56:17.72,IMU,822.27,269.53,-399.41,-6.93,-2.62,0.91,-56.10,8.10,-35.10,24.0
2026/05/04 21:56:17.82,IMU,941.41,150.39,-210.45,24.21,-6.22,-50.46,-56.85,7.65,-35.10,24.0
2026/05/04 21:56:17.92,IMU,859.38,267.09,-537.11,22.44,-2.67,-28.12,-57.15,10.35,-34.05,24.2
2026/05/04 21:56:18.02,IMU,869.14,299.80,-480.96,-3.62,-13.93,2.44,-57.00,10.50,-35.25,24.0
2026/05/04 21:56:18.13,IMU,821.78,270.02,-466.80,2.85,-20.05,7.37,-57.75,7.50,-32.40,24.1
2026/05/04 21:56:18.23,IMU,852.05,278.32,-471.19,-0.23,-3.14,-3.64,-56.85,10.80,-35.85,24.0
2026/05/04 21:56:18.33,IMU,828.61,279.79,-468.26,0.24,15.47,-7.45,-56.40,11.85,-35.85,23.9
2026/05/04 21:56:18.43,IMU,859.38,361.33,-434.08,-5.60,8.10,-6.98,-56.55,11.25,-34.65,24.3
2026/05/04 21:56:18.53,IMU,781.25,329.59,-515.14,29.52,-31.06,-10.59,-57.90,11.55,-35.10,24.1
2026/05/04 21:56:18.63,IMU,792.97,304.20,-489.75,-0.04,-9.61,-2.60,-57.30,10.50,-35.70,24.1
2026/05/04 21:56:18.73,IMU,793.46,308.59,-503.91,-4.86,-14.80,-3.38,-55.50,11.25,-36.00,24.2
2026/05/04 21:56:18.85,IMU,780.76,285.64,-567.38,4.05,-7.17,6.99,-54.60,11.55,-37.65,24.2
2026/05/04 21:56:18.95,IMU,850.10,250.00,-497.07,15.63,-34.73,-9.45,-53.70,9.75,-37.80,24.2
2026/05/04 21:56:19.05,IMU,799.80,356.45,-492.19,-0.22,39.79,-4.90,-55.50,10.95,-36.45,24.2
2026/05/04 21:56:19.17,IMU,801.27,279.30,-481.93,-4.91,5.30,3.18,-60.30,7.20,-30.90,23.8
2026/05/04 21:56:19.27,IMU,822.75,305.18,-477.05,-3.65,6.78,-6.76,-57.45,11.10,-35.10,24.0
